threshold,n,tp,fp,net_benefit,test_all_net_benefit,test_none_net_benefit,net_tests_avoided_per_1000,outcome,validation,model
0.28,1085,0,0,0.0,-0.3696876600102407,0.0,950.6254114549046,var158,temporal_holdout,MI spline LASSO
0.29,1085,0,0,0.0,-0.3889790355033426,0.0,952.3279834737009,var158,temporal_holdout,MI spline LASSO
0.3,1085,0,0,0.0,-0.4088215931533904,0.0,953.9170506912442,var158,temporal_holdout,MI spline LASSO
0.31,1085,0,0,0.0,-0.4292392974019903,0.0,955.4035974431396,var158,temporal_holdout,MI spline LASSO
0.32,1085,0,0,0.0,-0.45025752236378425,0.0,956.7972350230414,var158,temporal_holdout,MI spline LASSO
0.33,1085,0,0,0.0,-0.47190315702593033,0.0,958.106409719313,var158,temporal_holdout,MI spline LASSO
0.34,1085,0,0,0.0,-0.4942047200111717,0.0,959.3385741393331,var158,temporal_holdout,MI spline LASSO
0.35,1085,0,0,0.0,-0.5171924849344203,0.0,960.5003291639233,var158,temporal_holdout,MI spline LASSO
0.36,1085,0,0,0.0,-0.5408986175115207,0.0,961.5975422427034,var158,temporal_holdout,MI spline LASSO
0.37,1085,0,0,0.0,-0.5653573257259893,0.0,962.6354465064142,var158,temporal_holdout,MI spline LASSO
0.38,1085,0,0,0.0,-0.5906050245280213,0.0,963.6187242299295,var158,temporal_holdout,MI spline LASSO
0.39,1085,0,0,0.0,-0.6166805167333987,0.0,964.5515774548031,var158,temporal_holdout,MI spline LASSO
0.4,1085,0,0,0.0,-0.6436251920122887,0.0,965.437788018433,var158,temporal_holdout,MI spline LASSO
0.41,1085,0,0,0.0,-0.6714832461141917,0.0,966.2807687984714,var158,temporal_holdout,MI spline LASSO
0.42,1085,0,0,0.0,-0.7003019227713331,0.0,967.0836076366029,var158,temporal_holdout,MI spline LASSO
0.43,1085,0,0,0.0,-0.730131781065567,0.0,967.8491051334262,var158,temporal_holdout,MI spline LASSO
0.44,1085,0,0,0.0,-0.7610269914417379,0.0,968.5798072894846,var158,temporal_holdout,MI spline LASSO
0.45,1085,0,0,0.0,-0.7930456640134058,0.0,969.2780337941628,var158,temporal_holdout,MI spline LASSO
0.46,1085,0,0,0.0,-0.8262502133469874,0.0,969.9459026247243,var158,temporal_holdout,MI spline LASSO
0.47,1085,0,0,0.0,-0.8607077645422135,0.0,970.5853515050494,var158,temporal_holdout,MI spline LASSO
0.48,1085,0,0,0.0,-0.8964906061680253,0.0,971.1981566820275,var158,temporal_holdout,MI spline LASSO
0.49,1085,0,0,0.0,-0.9336766964850455,0.0,971.7859494028025,var158,temporal_holdout,MI spline LASSO
0.5,1085,0,0,0.0,-0.9723502304147464,0.0,972.3502304147464,var158,temporal_holdout,MI spline LASSO
0.01,2098,40,851,0.014968560726425358,0.014453399582093575,0.0,51.00095328884648,andujak2,nested_cv,MI continuous XGBoost
0.02,2098,35,403,0.012762397618723371,0.00439680161864555,0.0,409.91420400381315,andujak2,nested_cv,MI continuous XGBoost
0.03,2098,33,244,0.01213232042298507,-0.0058671488801313,0.0,581.9828408007626,andujak2,nested_cv,MI continuous XGBoost
0.04,2098,30,163,0.011062122656498252,-0.016344931680966006,0.0,657.7693040991421,andujak2,nested_cv,MI continuous XGBoost
0.05,2098,30,116,0.01138929306106066,-0.02704329938287091,0.0,730.2192564346998,andujak2,nested_cv,MI continuous XGBoost
0.06,2098,27,92,0.010070381112711194,-0.03796929192949718,0.0,752.6215443279314,andujak2,nested_cv,MI continuous XGBoost
0.07,2098,26,74,0.009737896819295386,-0.04913025205777137,0.0,782.105406509601,andujak2,nested_cv,MI continuous XGBoost
0.08,2098,26,59,0.009947361876735608,-0.06053384175405148,0.0,810.5338417540514,andujak2,nested_cv,MI continuous XGBoost
0.09,2098,26,54,0.009847159513508418,-0.07218805979530478,0.0,829.4672174557779,andujak2,nested_cv,MI continuous XGBoost
0.1,2098,26,43,0.010115453871411927,-0.08410126045969707,0.0,847.9504289799809,andujak2,nested_cv,MI continuous XGBoost
0.11,2098,25,36,0.00979531067576397,-0.09628217349857006,0.0,858.2632810468845,andujak2,nested_cv,MI continuous XGBoost
0.12,2098,24,31,0.009424560187191264,-0.1087399254701447,0.0,866.5395614871304,andujak2,nested_cv,MI continuous XGBoost
0.13,2098,21,30,0.00787285099109168,-0.12148406254451423,0.0,865.6962675075164,andujak2,nested_cv,MI continuous XGBoost
0.14,2098,20,26,0.0075154632318708845,-0.134524574899683,0.0,872.5316628081167,andujak2,nested_cv,MI continuous XGBoost
0.15,2098,20,24,0.007514159143161555,-0.14787192283967926,0.0,880.5211312360979,andujak2,nested_cv,MI continuous XGBoost
0.16,2098,19,19,0.007331245176812383,-0.16153706477824686,0.0,886.558627264061,andujak2,nested_cv,MI continuous XGBoost
0.17,2098,17,18,0.006345687803645469,-0.17553148724545464,0.0,887.9885605338417,andujak2,nested_cv,MI continuous XGBoost
0.18,2098,15,18,0.0052663396033388364,-0.18986723708991138,0.0,888.9418493803621,andujak2,nested_cv,MI continuous XGBoost
0.19,2098,15,15,0.005472584118913957,-0.20455695606633006,0.0,895.3890923686719,andujak2,nested_cv,MI continuous XGBoost
0.2,2098,15,14,0.00548141086749285,-0.21961391801715918,0.0,900.3813155386081,andujak2,nested_cv,MI continuous XGBoost
0.21,2098,15,14,0.0053758250775301376,-0.23505206887813584,0.0,904.4668391665531,andujak2,nested_cv,MI continuous XGBoost
0.22,2098,14,13,0.0049253257070225615,-0.2508860697611889,0.0,906.9676748418407,andujak2,nested_cv,MI continuous XGBoost
0.23,2098,14,13,0.004822155918438092,-0.2671313433944511,0.0,910.4530194388029,andujak2,nested_cv,MI continuous XGBoost
0.24,2098,13,13,0.004239626712156942,-0.2838041242285886,0.0,912.1385446456942,andujak2,nested_cv,MI continuous XGBoost
0.25,2098,13,11,0.0044486812837623135,-0.30092151255163646,0.0,916.1105815061962,andujak2,nested_cv,MI continuous XGBoost
0.26,2098,13,11,0.004354211217890913,-0.31850153299152345,0.0,918.8971181344871,andujak2,nested_cv,MI continuous XGBoost
0.27,2098,12,11,0.003780508507776486,-0.3365631978270238,0.0,920.1885393496452,andujak2,nested_cv,MI continuous XGBoost
0.28,2098,12,11,0.0036807541573985803,-0.35512657557462135,0.0,922.6474193109083,andujak2,nested_cv,MI continuous XGBoost
0.29,2098,12,10,0.003772875575665624,-0.374212865371447,0.0,925.4133657670687,andujak2,nested_cv,MI continuous XGBoost
0.3,2098,12,10,0.003676971265150483,-0.39384447773389625,0.0,927.5500476644422,andujak2,nested_cv,MI continuous XGBoost
0.31,2098,12,10,0.0035782871195479474,-0.41404512233873536,0.0,929.5488791168241,andujak2,nested_cv,MI continuous XGBoost
0.32,2098,10,10,0.0025234116525542534,-0.43483990354959906,0.0,929.3970448045758,andujak2,nested_cv,MI continuous XGBoost
0.33,2098,10,9,0.0026535577593443647,-0.4562554244981006,0.0,931.7242973105698,andujak2,nested_cv,MI continuous XGBoost
0.34,2098,10,7,0.0030476355547852207,-0.4783199006268597,0.0,934.4193349408399,andujak2,nested_cv,MI continuous XGBoost
0.35,2098,10,7,0.0029698614064676983,-0.5010632837134267,0.0,936.0615552226611,andujak2,nested_cv,MI continuous XGBoost
0.36,2098,9,7,0.0024130123927550047,-0.524517397521449,0.0,936.7651731808072,andujak2,nested_cv,MI continuous XGBoost
0.37,2098,9,7,0.0023302616248278784,-0.5487160863709958,0.0,938.2681060469429,andujak2,nested_cv,MI continuous XGBoost
0.38,2098,9,7,0.0022448414772901996,-0.573695378086657,0.0,939.6919371832823,andujak2,nested_cv,MI continuous XGBoost
0.39,2098,8,7,0.001679976245917267,-0.5994936629733235,0.0,940.2972305736843,andujak2,nested_cv,MI continuous XGBoost
0.4,2098,8,7,0.001588814744200826,-0.6261518906895457,0.0,941.6110581506197,andujak2,nested_cv,MI continuous XGBoost
0.41,2098,8,7,0.0014945630220872185,-0.6537137871419105,0.0,942.8607965774604,andujak2,nested_cv,MI continuous XGBoost
0.42,2098,8,7,0.0013970612405903818,-0.6822260938167711,0.0,944.0510236506422,andujak2,nested_cv,MI continuous XGBoost
0.43,2098,8,7,0.001296138343953306,-0.7117388323047847,0.0,945.1858913250715,andujak2,nested_cv,MI continuous XGBoost
0.44,2098,8,6,0.0015661173907122428,-0.7423055971673702,0.0,946.7458185284686,andujak2,nested_cv,MI continuous XGBoost
0.45,2098,8,4,0.002253228182684808,-0.7739838807522315,0.0,948.7342442537866,andujak2,nested_cv,MI continuous XGBoost
0.46,2098,8,4,0.0021890336475655827,-0.8068354340994951,0.0,949.7243751813321,andujak2,nested_cv,MI continuous XGBoost
0.47,2098,8,4,0.0021224166771588397,-0.8409266687051459,0.0,950.6723728779182,andujak2,nested_cv,MI continuous XGBoost
0.48,2098,8,4,0.0020532375155826064,-0.8763291046417833,0.0,951.5808706704798,andujak2,nested_cv,MI continuous XGBoost
0.49,2098,8,4,0.0019813454457092657,-0.9131198713994653,0.0,952.4522869204878,andujak2,nested_cv,MI continuous XGBoost
0.5,2098,8,4,0.0019065776930409914,-0.9513822688274547,0.0,953.2888465204958,andujak2,nested_cv,MI continuous XGBoost
0.01,2098,49,1564,0.015825557770267017,0.014453399582093575,0.0,135.84366062917078,andujak2,nested_cv,MI spline LASSO
0.02,2098,42,864,0.011614560028015019,0.00439680161864555,0.0,353.6701620591039,andujak2,nested_cv,MI spline LASSO
0.03,2098,36,467,0.010274881330280188,-0.0058671488801313,0.0,521.9256434699714,andujak2,nested_cv,MI spline LASSO
0.04,2098,33,313,0.009513028280902447,-0.016344931680966006,0.0,620.5910390848428,andujak2,nested_cv,MI spline LASSO
0.05,2098,32,232,0.00943254227083438,-0.02704329938287091,0.0,693.0409914204005,andujak2,nested_cv,MI spline LASSO
0.06,2098,31,172,0.009543029835912622,-0.03796929192949718,0.0,744.3597076580869,andujak2,nested_cv,MI spline LASSO
0.07,2098,28,132,0.008610350871798025,-0.04913025205777137,0.0,767.125153207136,andujak2,nested_cv,MI spline LASSO
0.08,2098,28,107,0.008911178347908982,-0.06053384175405148,0.0,798.6177311725453,andujak2,nested_cv,MI spline LASSO
0.09,2098,27,89,0.008673880933175499,-0.07218805979530478,0.0,817.6040673657451,andujak2,nested_cv,MI spline LASSO
0.1,2098,27,72,0.00905624404194471,-0.08410126045969707,0.0,838.417540514776,andujak2,nested_cv,MI spline LASSO
0.11,2098,25,56,0.008617088505907177,-0.09628217349857006,0.0,848.7303925816794,andujak2,nested_cv,MI spline LASSO
0.12,2098,24,50,0.008189617817835169,-0.1087399254701447,0.0,857.4833174451858,andujak2,nested_cv,MI spline LASSO
0.13,2098,24,43,0.008376888772010564,-0.12148406254451423,0.0,869.0694434259735,andujak2,nested_cv,MI spline LASSO
0.14,2098,24,34,0.008801294699270623,-0.134524574899683,0.0,880.4303418221436,andujak2,nested_cv,MI spline LASSO
0.15,2098,23,27,0.008691751247686872,-0.14787192283967926,0.0,887.1941531617414,andujak2,nested_cv,MI spline LASSO
0.16,2098,22,22,0.008488810204730128,-0.16153706477824686,0.0,892.6358436606292,andujak2,nested_cv,MI spline LASSO
0.17,2098,21,19,0.008154639530476529,-0.17553148724545464,0.0,896.8205013177815,andujak2,nested_cv,MI spline LASSO
0.18,2098,21,17,0.008230835406542817,-0.18986723708991138,0.0,902.4467747060693,andujak2,nested_cv,MI spline LASSO
0.19,2098,21,13,0.00855606162247408,-0.20455695606633006,0.0,908.5344438312177,andujak2,nested_cv,MI spline LASSO
0.2,2098,20,12,0.008102955195424213,-0.21961391801715918,0.0,910.8674928503335,andujak2,nested_cv,MI spline LASSO
0.21,2098,19,10,0.007789214562392152,-0.23505206887813584,0.0,913.5457805619864,andujak2,nested_cv,MI spline LASSO
0.22,2098,18,9,0.00736965608271614,-0.2508860697611889,0.0,915.633937082936,andujak2,nested_cv,MI spline LASSO
0.23,2098,16,5,0.006914439230931127,-0.2671313433944511,0.0,917.4576200936709,andujak2,nested_cv,MI spline LASSO
0.24,2098,16,4,0.007024233605940494,-0.2838041242285886,0.0,920.9564664760088,andujak2,nested_cv,MI spline LASSO
0.25,2098,14,4,0.0060374960279631395,-0.30092151255163646,0.0,920.8770257387989,andujak2,nested_cv,MI spline LASSO
0.26,2098,12,4,0.00504985443021668,-0.31850153299152345,0.0,920.8770257387987,andujak2,nested_cv,MI spline LASSO
0.27,2098,10,3,0.004237564804053436,-0.3365631978270238,0.0,921.4242841506904,andujak2,nested_cv,MI spline LASSO
0.28,2098,9,3,0.0037337146488719414,-0.35512657557462135,0.0,922.7836034318398,andujak2,nested_cv,MI spline LASSO
0.29,2098,9,3,0.0037057425583050256,-0.374212865371447,0.0,925.249005621117,andujak2,nested_cv,MI spline LASSO
0.3,2098,9,3,0.0036769712651504834,-0.39384447773389625,0.0,927.5500476644422,andujak2,nested_cv,MI spline LASSO
0.31,2098,7,3,0.002694077174949227,-0.41404512233873536,0.0,927.580798917556,andujak2,nested_cv,MI spline LASSO
0.32,2098,6,3,0.0021869567655470193,-0.43483990354959906,0.0,928.6820781696854,andujak2,nested_cv,MI spline LASSO
0.33,2098,5,2,0.0019136917889105475,-0.4562554244981006,0.0,930.22214518878,andujak2,nested_cv,MI spline LASSO
0.34,2098,5,2,0.0018921339226391656,-0.4783199006268597,0.0,932.1763023607917,andujak2,nested_cv,MI spline LASSO
0.35,2098,5,2,0.0018699127374055878,-0.5010632837134267,0.0,934.0187934086885,andujak2,nested_cv,MI spline LASSO
0.36,2098,5,2,0.0018469971401334604,-0.524517397521449,0.0,935.7589238428133,andujak2,nested_cv,MI spline LASSO
0.37,2098,5,2,0.0018233540635828529,-0.5487160863709958,0.0,937.4049931723906,andujak2,nested_cv,MI spline LASSO
0.38,2098,5,2,0.0017989483071435162,-0.573695378086657,0.0,938.9644272740957,andujak2,nested_cv,MI spline LASSO
0.39,2098,5,2,0.0017737423619684633,-0.5994936629733235,0.0,940.4438903962259,andujak2,nested_cv,MI spline LASSO
0.4,2098,5,1,0.002065459167461074,-0.6261518906895457,0.0,942.32602478551,andujak2,nested_cv,MI spline LASSO
0.41,2098,5,1,0.0020519946357305586,-0.6537137871419105,0.0,943.6629542653862,andujak2,nested_cv,MI spline LASSO
0.42,2098,5,1,0.0020380658098024394,-0.6822260938167711,0.0,944.936220436697,andujak2,nested_cv,MI spline LASSO
0.43,2098,5,1,0.0020236482531399997,-0.7117388323047847,0.0,946.1502649256214,andujak2,nested_cv,MI spline LASSO
0.44,2098,5,0,0.0023832221163012394,-0.7423055971673702,0.0,947.7857699974,andujak2,nested_cv,MI spline LASSO
0.45,2098,5,0,0.0023832221163012394,-0.7739838807522315,0.0,948.8931257282068,andujak2,nested_cv,MI spline LASSO
0.46,2098,5,0,0.0023832221163012394,-0.8068354340994951,0.0,949.952335557674,andujak2,nested_cv,MI spline LASSO
0.47,2098,5,0,0.0023832221163012394,-0.8409266687051459,0.0,950.9664726284404,andujak2,nested_cv,MI spline LASSO
0.48,2098,5,0,0.0023832221163012394,-0.8763291046417833,0.0,951.9383539879249,andujak2,nested_cv,MI spline LASSO
0.49,2098,5,0,0.0023832221163012394,-0.9131198713994653,0.0,952.8705667204918,andujak2,nested_cv,MI spline LASSO
0.5,2098,3,0,0.0014299332697807435,-0.9513822688274547,0.0,952.8122020972354,andujak2,nested_cv,MI spline LASSO
0.01,141,9,46,0.06053442223654989,0.06153735940969984,0.0,-99.29078014184554,andujak2,temporal_holdout,MI continuous XGBoost
0.02,141,9,31,0.05934288609060646,0.051961210015921265,0.0,361.7021276595744,andujak2,temporal_holdout,MI continuous XGBoost
0.03,141,9,17,0.060100899320026324,0.042187614242889526,0.0,579.1962174940898,andujak2,temporal_holdout,MI continuous XGBoost
0.04,141,9,12,0.06028368794326241,0.03221040189125295,0.0,673.7588652482268,andujak2,temporal_holdout,MI continuous XGBoost
0.05,141,9,8,0.06084359835759612,0.022023142963792458,0.0,737.5886524822695,andujak2,temporal_holdout,MI continuous XGBoost
0.06,141,9,7,0.06066093254866455,0.011619133846386007,0.0,768.321513002364,andujak2,temporal_holdout,MI continuous XGBoost
0.07,141,9,7,0.0600930374437581,0.0009913825974223883,0.0,785.2077001013172,andujak2,temporal_holdout,MI continuous XGBoost
0.08,141,8,6,0.05303731113166821,-0.009867406722170818,0.0,723.4042553191489,andujak2,temporal_holdout,MI continuous XGBoost
0.09,141,8,6,0.05252903125243551,-0.02096485075208479,0.0,743.1048069345941,andujak2,temporal_holdout,MI continuous XGBoost
0.1,141,8,5,0.05279747832939322,-0.032308904649330186,0.0,765.9574468085108,andujak2,temporal_holdout,MI continuous XGBoost
0.11,141,8,4,0.05323133317395808,-0.04390788110606422,0.0,785.9445519019987,andujak2,temporal_holdout,MI continuous XGBoost
0.12,141,7,4,0.045776918117343655,-0.055770470664087676,0.0,744.6808510638298,andujak2,temporal_holdout,MI continuous XGBoost
0.13,141,7,4,0.04540637482677101,-0.06790576343034156,0.0,758.3196944899072,andujak2,temporal_holdout,MI continuous XGBoost
0.14,141,6,4,0.037935015668810815,-0.08032327230743856,0.0,726.4437689969604,andujak2,temporal_holdout,MI continuous XGBoost
0.15,141,6,4,0.03754693366708385,-0.09303295786399667,0.0,739.9527186761229,andujak2,temporal_holdout,MI continuous XGBoost
0.16,141,6,4,0.037149611617696726,-0.10604525498142521,0.0,751.7730496453902,andujak2,temporal_holdout,MI continuous XGBoost
0.17,141,6,4,0.036742715543023156,-0.11937110142698455,0.0,762.2027534418022,andujak2,temporal_holdout,MI continuous XGBoost
0.18,141,6,4,0.03632589517384536,-0.1330219685175575,0.0,771.4736012608352,andujak2,temporal_holdout,MI continuous XGBoost
0.19,141,6,3,0.03756238508011557,-0.1470098940548113,0.0,786.8607689436355,andujak2,temporal_holdout,MI continuous XGBoost
0.2,141,6,3,0.03723404255319149,-0.16134751773049644,0.0,794.3262411347517,andujak2,temporal_holdout,MI continuous XGBoost
0.21,141,6,2,0.038782655534608135,-0.17604811922075586,0.0,808.1729145558933,andujak2,temporal_holdout,MI continuous XGBoost
0.22,141,6,2,0.03855246408437898,-0.19112565921076557,0.0,814.3133462282398,andujak2,temporal_holdout,MI continuous XGBoost
0.23,141,6,2,0.038316293635442575,-0.2065948236161002,0.0,819.9198273203825,andujak2,temporal_holdout,MI continuous XGBoost
0.24,141,6,2,0.03807390817469205,-0.2224710712952594,0.0,825.0591016548462,andujak2,temporal_holdout,MI continuous XGBoost
0.25,141,5,2,0.030732860520094562,-0.23877068557919623,0.0,808.5106382978724,andujak2,temporal_holdout,MI continuous XGBoost
0.26,141,5,2,0.030477285796434734,-0.2555108299789151,0.0,813.9661756683033,andujak2,temporal_holdout,MI continuous XGBoost
0.27,141,4,2,0.023122510443991058,-0.272709608471777,0.0,799.8423955870765,andujak2,temporal_holdout,MI continuous XGBoost
0.28,141,4,2,0.02285263987391647,-0.2903861308116628,0.0,805.4711246200609,andujak2,temporal_holdout,MI continuous XGBoost
0.29,141,4,2,0.022575167315952455,-0.3085605833583059,0.0,810.7116654438738,andujak2,temporal_holdout,MI continuous XGBoost
0.3,141,4,2,0.022289766970618033,-0.32725430597771027,0.0,815.6028368794326,andujak2,temporal_holdout,MI continuous XGBoost
0.31,141,4,2,0.02199609415150581,-0.3464898756295612,0.0,820.1784488675362,andujak2,temporal_holdout,MI continuous XGBoost
0.32,141,4,2,0.021693783896537335,-0.3662911973299959,0.0,824.4680851063829,andujak2,temporal_holdout,MI continuous XGBoost
0.33,141,4,2,0.021382449454853392,-0.3866836032602944,0.0,828.4977433913605,andujak2,temporal_holdout,MI continuous XGBoost
0.34,141,4,2,0.02106168063614872,-0.40769396088545035,0.0,832.2903629536922,andujak2,temporal_holdout,MI continuous XGBoost
0.35,141,4,2,0.020731042007637753,-0.42935079105291873,0.0,835.8662613981764,andujak2,temporal_holdout,MI continuous XGBoost
0.36,141,3,2,0.013297872340425532,-0.4516843971631206,0.0,826.6351457840819,andujak2,temporal_holdout,MI continuous XGBoost
0.37,141,3,2,0.01294607677586401,-0.47472700664190026,0.0,830.3622771707878,andujak2,temporal_holdout,MI continuous XGBoost
0.38,141,3,2,0.012582932967284374,-0.49851292610386644,0.0,833.8932437476672,andujak2,temporal_holdout,MI continuous XGBoost
0.39,141,3,2,0.012207882804325079,-0.5230787117777003,0.0,837.2431351154754,andujak2,temporal_holdout,MI continuous XGBoost
0.4,141,3,2,0.01182033096926714,-0.5484633569739954,0.0,840.4255319148938,andujak2,temporal_holdout,MI continuous XGBoost
0.41,141,3,2,0.011419641783868256,-0.5747084986176222,0.0,843.4526898460474,andujak2,temporal_holdout,MI continuous XGBoost
0.42,141,3,2,0.011005135730007339,-0.6018586451455122,0.0,846.3356973995271,andujak2,temporal_holdout,MI continuous XGBoost
0.43,141,3,2,0.010576085604081126,-0.6299614283936792,0.0,849.0846115784266,andujak2,temporal_holdout,MI continuous XGBoost
0.44,141,3,2,0.010131712259371834,-0.6590678824721378,0.0,851.7085751128304,andujak2,temporal_holdout,MI continuous XGBoost
0.45,141,3,2,0.009671179883945842,-0.6892327530625403,0.0,854.2159180457053,andujak2,temporal_holdout,MI continuous XGBoost
0.46,141,3,2,0.009193590753874442,-0.720514841082217,0.0,856.6142460684551,andujak2,temporal_holdout,MI continuous XGBoost
0.47,141,3,2,0.008697979392479594,-0.7529773852535795,0.0,858.9105175795987,andujak2,temporal_holdout,MI continuous XGBoost
0.48,141,3,2,0.008183306055646482,-0.7866884888161484,0.0,861.1111111111112,andujak2,temporal_holdout,MI continuous XGBoost
0.49,141,3,2,0.007648449450702268,-0.8217215964399944,0.0,863.2218844984803,andujak2,temporal_holdout,MI continuous XGBoost
0.5,141,3,2,0.0070921985815602835,-0.8581560283687943,0.0,865.2482269503546,andujak2,temporal_holdout,MI continuous XGBoost
0.01,141,9,81,0.058027079303675046,0.06153735940969984,0.0,-347.51773049645493,andujak2,temporal_holdout,MI spline LASSO
0.02,141,9,53,0.05615863366623245,0.051961210015921265,0.0,205.6737588652481,andujak2,temporal_holdout,MI spline LASSO
0.03,141,9,32,0.0568107041017767,0.042187614242889526,0.0,472.8132387706853,andujak2,temporal_holdout,MI spline LASSO
0.04,141,9,28,0.05555555555555555,0.03221040189125295,0.0,560.2836879432623,andujak2,temporal_holdout,MI spline LASSO
0.05,141,9,20,0.056364315042926466,0.022023142963792458,0.0,652.4822695035461,andujak2,temporal_holdout,MI spline LASSO
0.06,141,8,18,0.04858910517579599,0.011619133846386007,0.0,579.1962174940898,andujak2,temporal_holdout,MI spline LASSO
0.07,141,8,13,0.04979791047052543,0.0009913825974223883,0.0,648.4295845997975,andujak2,temporal_holdout,MI spline LASSO
0.08,141,7,10,0.043478260869565216,-0.009867406722170818,0.0,613.4751773049644,andujak2,temporal_holdout,MI spline LASSO
0.09,141,7,6,0.04543683267087523,-0.02096485075208479,0.0,671.3947990543735,andujak2,temporal_holdout,MI spline LASSO
0.1,141,6,6,0.037825059101654845,-0.032308904649330186,0.0,631.2056737588653,andujak2,temporal_holdout,MI spline LASSO
0.11,141,6,4,0.039046936010837516,-0.04390788110606422,0.0,671.1798839458414,andujak2,temporal_holdout,MI spline LASSO
0.12,141,6,4,0.03868471953578337,-0.055770470664087676,0.0,692.6713947990544,andujak2,temporal_holdout,MI spline LASSO
0.13,141,6,4,0.03831417624521073,-0.06790576343034156,0.0,710.8565193671576,andujak2,temporal_holdout,MI spline LASSO
0.14,141,5,4,0.030842817087250535,-0.08032327230743856,0.0,682.8774062816615,andujak2,temporal_holdout,MI spline LASSO
0.15,141,5,4,0.03045473508552357,-0.09303295786399667,0.0,699.7635933806147,andujak2,temporal_holdout,MI spline LASSO
0.16,141,5,4,0.03005741303613644,-0.10604525498142521,0.0,714.5390070921986,andujak2,temporal_holdout,MI spline LASSO
0.17,141,5,4,0.02965051696146287,-0.11937110142698455,0.0,727.5761368377138,andujak2,temporal_holdout,MI spline LASSO
0.18,141,5,3,0.03079052067116416,-0.1330219685175575,0.0,746.2568951930654,andujak2,temporal_holdout,MI spline LASSO
0.19,141,5,3,0.03047018649855529,-0.1470098940548113,0.0,756.6256065696156,andujak2,temporal_holdout,MI spline LASSO
0.2,141,5,3,0.030141843971631204,-0.16134751773049644,0.0,765.9574468085106,andujak2,temporal_holdout,MI spline LASSO
0.21,141,4,3,0.022712990394110785,-0.17604811922075586,0.0,747.7203647416412,andujak2,temporal_holdout,MI spline LASSO
0.22,141,4,3,0.02236770321876705,-0.19112565921076557,0.0,756.9310122501611,andujak2,temporal_holdout,MI spline LASSO
0.23,141,4,3,0.022013447545362438,-0.2065948236161002,0.0,765.340733888375,andujak2,temporal_holdout,MI spline LASSO
0.24,141,4,3,0.021649869354236656,-0.2224710712952594,0.0,773.0496453900709,andujak2,temporal_holdout,MI spline LASSO
0.25,141,4,3,0.02127659574468085,-0.23877068557919623,0.0,780.1418439716313,andujak2,temporal_holdout,MI spline LASSO
0.26,141,4,2,0.02338508721487445,-0.2555108299789151,0.0,793.7806873977088,andujak2,temporal_holdout,MI spline LASSO
0.27,141,4,1,0.025745652385116096,-0.272709608471777,0.0,806.9345941686369,andujak2,temporal_holdout,MI spline LASSO
0.28,141,4,1,0.0256107171000788,-0.2903861308116628,0.0,812.5633232016212,andujak2,temporal_holdout,MI spline LASSO
0.29,141,4,1,0.025471980821096793,-0.3085605833583059,0.0,817.8038640254341,andujak2,temporal_holdout,MI spline LASSO
0.3,141,4,1,0.025329280648429583,-0.32725430597771027,0.0,822.695035460993,andujak2,temporal_holdout,MI spline LASSO
0.31,141,4,1,0.025182444238873468,-0.3464898756295612,0.0,827.2706474490963,andujak2,temporal_holdout,MI spline LASSO
0.32,141,4,1,0.025031289111389236,-0.3662911973299959,0.0,831.5602836879433,andujak2,temporal_holdout,MI spline LASSO
0.33,141,4,1,0.024875621890547265,-0.3866836032602944,0.0,835.5899419729208,andujak2,temporal_holdout,MI spline LASSO
0.34,141,4,1,0.02471523748119493,-0.40769396088545035,0.0,839.3825615352524,andujak2,temporal_holdout,MI spline LASSO
0.35,141,4,1,0.024549918166939445,-0.42935079105291873,0.0,842.9584599797367,andujak2,temporal_holdout,MI spline LASSO
0.36,141,3,1,0.017287234042553192,-0.4516843971631206,0.0,833.7273443656422,andujak2,temporal_holdout,MI spline LASSO
0.37,141,3,0,0.02127659574468085,-0.47472700664190026,0.0,844.5466743339083,andujak2,temporal_holdout,MI spline LASSO
0.38,141,3,0,0.02127659574468085,-0.49851292610386644,0.0,848.0776409107877,andujak2,temporal_holdout,MI spline LASSO
0.39,141,3,0,0.02127659574468085,-0.5230787117777003,0.0,851.4275322785961,andujak2,temporal_holdout,MI spline LASSO
0.4,141,3,0,0.02127659574468085,-0.5484633569739954,0.0,854.6099290780144,andujak2,temporal_holdout,MI spline LASSO
0.41,141,2,0,0.014184397163120567,-0.5747084986176222,0.0,847.4312402698496,andujak2,temporal_holdout,MI spline LASSO
0.42,141,2,0,0.014184397163120567,-0.6018586451455122,0.0,850.726106045255,andujak2,temporal_holdout,MI spline LASSO
0.43,141,2,0,0.014184397163120567,-0.6299614283936792,0.0,853.8677222497114,andujak2,temporal_holdout,MI spline LASSO
0.44,141,2,0,0.014184397163120567,-0.6590678824721378,0.0,856.8665377176015,andujak2,temporal_holdout,MI spline LASSO
0.45,141,2,0,0.014184397163120567,-0.6892327530625403,0.0,859.73207249803,andujak2,temporal_holdout,MI spline LASSO
0.46,141,2,0,0.014184397163120567,-0.720514841082217,0.0,862.4730188097441,andujak2,temporal_holdout,MI spline LASSO
0.47,141,2,0,0.014184397163120567,-0.7529773852535795,0.0,865.0973291081938,andujak2,temporal_holdout,MI spline LASSO
0.48,141,2,0,0.014184397163120567,-0.7866884888161484,0.0,867.612293144208,andujak2,temporal_holdout,MI spline LASSO
