variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
fr_antec,Recent delivery,No,Development eligible,Temporal eligible,2098,141,2097,141,1,0,2075.0,138.0,98.95088221268479,97.87234042553192,0.08634551301603358,0.20577387777516054,,,,,,,,,,
fr_antec,Recent delivery,Yes,Development eligible,Temporal eligible,2098,141,2097,141,1,0,22.0,3.0,1.0491177873152122,2.127659574468085,-0.08634551301603338,0.20577387777516054,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Negative,Development eligible,Temporal eligible,2098,141,1809,124,289,17,41.0,3.0,2.2664455500276395,2.4193548387096775,-0.010109056182247675,0.008036972909918097,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Not performed,Development eligible,Temporal eligible,2098,141,1809,124,289,17,422.0,14.0,23.327805417357656,11.29032258064516,0.3222823492138844,0.008036972909918097,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Positive,Development eligible,Temporal eligible,2098,141,1809,124,289,17,1346.0,107.0,74.40574903261471,86.29032258064517,-0.30248519756889136,0.008036972909918097,,,,,,,,,,
ana_crea,Recorded creatinine category,Elevated,Development eligible,Temporal eligible,2098,141,2021,137,77,4,235.0,17.0,11.627906976744185,12.408759124087592,-0.02401496203271056,0.7831704679886735,,,,,,,,,,
ana_crea,Recorded creatinine category,Normal,Development eligible,Temporal eligible,2098,141,2021,137,77,4,1786.0,120.0,88.37209302325581,87.59124087591242,0.024014962032710474,0.7831704679886735,,,,,,,,,,
ana_trop,Recorded troponin category,Elevated,Development eligible,Temporal eligible,2098,141,764,65,1334,76,210.0,18.0,27.486910994764397,27.692307692307693,-0.00459537949582696,1.0,,,,,,,,,,
ana_trop,Recorded troponin category,Normal,Development eligible,Temporal eligible,2098,141,764,65,1334,76,554.0,47.0,72.5130890052356,72.3076923076923,0.004595379495826836,1.0,,,,,,,,,,
edad,Age (years),50–69,Development eligible,Temporal eligible,2098,141,2098,141,0,0,806.0,56.0,38.41754051477598,39.71631205673759,-0.026621962697017044,0.05776635180659633,,,,,,,,,,
edad,Age (years),<50,Development eligible,Temporal eligible,2098,141,2098,141,0,0,806.0,64.0,38.41754051477598,45.39007092198582,-0.14166960012801405,0.05776635180659633,,,,,,,,,,
edad,Age (years),≥70,Development eligible,Temporal eligible,2098,141,2098,141,0,0,486.0,21.0,23.164918970448046,14.893617021276595,0.21189596900996396,0.05776635180659633,,,,,,,,,,
peso,Weight (kg),50–100,Development eligible,Temporal eligible,2098,141,2098,140,0,1,1872.0,123.0,89.2278360343184,87.85714285714286,0.04304471292241606,0.8798876982009167,,,,,,,,,,
peso,Weight (kg),<50,Development eligible,Temporal eligible,2098,141,2098,140,0,1,26.0,2.0,1.2392755004766445,1.4285714285714286,-0.016500863329791688,0.8798876982009167,,,,,,,,,,
peso,Weight (kg),>100,Development eligible,Temporal eligible,2098,141,2098,140,0,1,200.0,15.0,9.532888465204957,10.714285714285714,-0.03917321061358394,0.8798876982009167,,,,,,,,,,
tension_,Systolic BP (mmHg),<100,Development eligible,Temporal eligible,2098,141,1998,128,100,13,94.0,3.0,4.704704704704705,2.34375,0.12830346561728562,0.2764162476469121,,,,,,,,,,
tension_,Systolic BP (mmHg),≥100,Development eligible,Temporal eligible,2098,141,1998,128,100,13,1904.0,125.0,95.29529529529529,97.65625,-0.12830346561728584,0.2764162476469121,,,,,,,,,,
